date,open,high,low,close,volume,quote_volume
2021-11-01,1.965,2.019,1.911,1.949,144061135.4,282445748.1469
2021-11-02,1.949,1.996,1.933,1.971,124263204.0,244630385.5552
2021-11-03,1.971,2.144,1.95,2.063,335561983.7,693664558.662
2021-11-04,2.063,2.103,1.933,1.983,174549100.4,350982479.1555
2021-11-05,1.983,2.017,1.959,1.982,108180863.7,215028149.963
2021-11-06,1.982,2.04,1.942,2.005,105480654.3,209552637.9636
2021-11-07,2.004,2.035,1.974,2.021,82637102.7,165586014.5952
2021-11-08,2.02,2.14,2.008,2.125,189974471.1,394147647.6991
2021-11-09,2.126,2.378,2.105,2.27,581074544.2,1315444500.7649
2021-11-10,2.269,2.331,1.932,2.097,479840587.6,1041156930.5891
2021-11-11,2.097,2.153,2.058,2.079,151168963.6,317911390.6419
2021-11-12,2.079,2.099,1.991,2.045,160252178.8,327425649.6031
2021-11-13,2.046,2.08,2.021,2.05,82511465.5,169168009.5198
2021-11-14,2.05,2.07,2.009,2.04,59859608.6,121939414.6215
2021-11-15,2.04,2.095,2.011,2.017,93079577.9,190858022.3605
2021-11-16,2.018,2.018,1.759,1.874,268941429.22,511833926.733929
2021-11-17,1.874,1.893,1.795,1.876,207985172.0,384528006.4253
2021-11-18,1.877,1.907,1.701,1.786,221759905.97,402087606.185937
2021-11-19,1.786,1.894,1.754,1.863,144849476.6,264482742.1073
2021-11-20,1.862,1.956,1.86,1.922,128183408.0,243387633.5938
2021-11-21,1.921,1.924,1.832,1.835,87455485.3,163849100.3596
2021-11-22,1.835,1.839,1.757,1.776,144285714.0,259359138.2456
2021-11-23,1.776,1.816,1.738,1.751,144774307.8,257575557.4962
2021-11-24,1.751,1.754,1.586,1.666,290146559.06,481392566.845622
2021-11-25,1.665,1.749,1.619,1.675,216037163.1,364294545.6357
2021-11-26,1.676,1.685,1.495,1.533,337429397.07,527707771.803841
2021-11-27,1.532,1.585,1.531,1.543,107756518.0,168004728.6763
2021-11-28,1.543,1.6,1.416,1.594,228010819.22,343379596.042891
2021-11-29,1.595,1.636,1.557,1.601,153848484.7,245164685.076
2021-11-30,1.602,1.629,1.544,1.554,185671961.6,293671151.1843
2021-12-01,1.553,1.622,1.531,1.548,157458493.8,248792675.8981
2021-12-02,1.547,1.76,1.517,1.719,441382037.0,740760247.4082
2021-12-03,1.72,1.729,1.509,1.556,276255974.6,447174235.09
2021-12-04,1.557,1.558,1.188,1.42,612957918.54,831776860.445718
2021-12-05,1.419,1.435,1.284,1.378,270618794.7,367704497.1549
2021-12-06,1.378,1.442,1.255,1.42,338310628.7,449825835.1286
2021-12-07,1.42,1.479,1.365,1.378,229514365.2,328780032.0144
2021-12-08,1.378,1.423,1.337,1.396,187594478.2,259126348.0926
2021-12-09,1.396,1.409,1.287,1.289,174568058.8,234779220.648
2021-12-10,1.288,1.334,1.207,1.211,192968833.1,247506337.1061
2021-12-11,1.211,1.362,1.192,1.354,179118114.1,227800859.7492
2021-12-12,1.354,1.415,1.319,1.346,149463677.1,202797177.2411
2021-12-13,1.345,1.357,1.2,1.223,184388318.4,233475572.5924
2021-12-14,1.223,1.284,1.198,1.266,175476318.0,217012813.0833
2021-12-15,1.267,1.331,1.204,1.311,170247496.3,215469290.4439
2021-12-16,1.311,1.331,1.236,1.24,117662885.3,152038613.1565
2021-12-17,1.24,1.259,1.182,1.218,138092226.1,169578075.701886
2021-12-18,1.218,1.267,1.2,1.242,81211094.1,100498679.7541
2021-12-19,1.242,1.312,1.24,1.243,124074683.5,158128089.4293
2021-12-20,1.244,1.261,1.201,1.237,123106967.7,151201012.0223
2021-12-21,1.238,1.289,1.227,1.28,122949048.2,155011267.2872
2021-12-22,1.279,1.369,1.276,1.327,161174698.1,214216796.0149
2021-12-23,1.327,1.49,1.307,1.475,216795659.8,302005401.1816
2021-12-24,1.475,1.491,1.381,1.392,126360588.3,182041800.8263
2021-12-25,1.393,1.46,1.381,1.452,87587873.9,125105131.845
2021-12-26,1.453,1.467,1.407,1.455,103769249.9,149590055.6023
2021-12-27,1.455,1.594,1.45,1.516,181374841.1,279187128.0304
2021-12-28,1.516,1.54,1.376,1.4,233458767.4,341026716.3522
2021-12-29,1.4,1.438,1.323,1.332,151404808.3,209084760.1348
2021-12-30,1.333,1.378,1.297,1.359,134171567.8,179821991.0688
2021-12-31,1.359,1.383,1.281,1.308,120612337.3,161322991.5909
2022-01-01,1.308,1.38,1.306,1.38,69007607.5,92211737.9666
2022-01-02,1.379,1.391,1.342,1.377,81011860.4,110645055.5902
2022-01-03,1.378,1.378,1.31,1.319,87155825.9,117269967.5736
2022-01-04,1.319,1.352,1.295,1.309,94479305.9,124982226.7397
2022-01-05,1.31,1.353,1.193,1.23,158740088.2,203778648.559
2022-01-06,1.23,1.297,1.186,1.28,175754407.6,216590054.1071
2022-01-07,1.279,1.285,1.189,1.21,209806013.2,256808689.2376
2022-01-08,1.209,1.254,1.124,1.181,169730473.68,201840755.440639
2022-01-09,1.182,1.206,1.147,1.17,114093699.4,134353467.7772
2022-01-10,1.17,1.181,1.069,1.123,189250644.14,212884357.749318
2022-01-11,1.123,1.196,1.122,1.187,115267098.7,133792540.3938
2022-01-12,1.188,1.314,1.186,1.312,145608592.7,182190437.0444
2022-01-13,1.312,1.354,1.227,1.233,179029543.6,230246441.4797
2022-01-14,1.232,1.309,1.22,1.292,143281596.5,181243812.4815
2022-01-15,1.293,1.319,1.251,1.291,80421836.4,103117575.3177
2022-01-16,1.292,1.422,1.286,1.41,247977037.4,342364572.2918
2022-01-17,1.411,1.607,1.386,1.603,545675409.1,823631436.9341
2022-01-18,1.602,1.638,1.411,1.458,455949108.3,689115056.2762
2022-01-19,1.458,1.534,1.326,1.337,329948716.4,466337970.5622
2022-01-20,1.336,1.427,1.251,1.259,261063307.3,352149336.0505
2022-01-21,1.259,1.282,1.101,1.12,408519522.4,489294165.1309
2022-01-22,1.12,1.155,0.917,1.071,554287709.12,587006937.36549
2022-01-23,1.071,1.17,1.051,1.124,257147931.5,283676579.4982
2022-01-24,1.124,1.125,0.951,1.065,437410320.0,447077366.5655
2022-01-25,1.066,1.074,0.991,1.043,218828333.3,226342639.2071
2022-01-26,1.043,1.157,1.022,1.077,336503954.9,366773055.236
2022-01-27,1.078,1.08,1.004,1.042,184762461.8,192138287.9321
2022-01-28,1.042,1.059,1.008,1.048,137690073.1,142445944.6639
2022-01-29,1.049,1.084,1.037,1.059,89531278.4,94893530.2124
2022-01-30,1.059,1.077,1.024,1.035,72352160.1,76033766.3812
2022-01-31,1.035,1.06,1.006,1.051,101218950.1,104454406.4958
2022-02-01,1.052,1.096,1.034,1.096,124526330.3,132239499.0162
2022-02-02,1.096,1.103,1.022,1.027,126857788.7,134518230.4735
2022-02-03,1.027,1.062,1.016,1.061,98542208.5,102202422.3626
2022-02-04,1.061,1.139,1.045,1.138,135205051.6,146202131.6345
2022-02-05,1.138,1.178,1.097,1.125,152710784.3,174120235.9621
2022-02-06,1.125,1.15,1.097,1.143,107099317.0,120397073.3413
2022-02-07,1.142,1.209,1.125,1.199,267801841.6,316342987.6477
2022-02-08,1.198,1.263,1.133,1.176,271657090.8,325233753.4543
2022-02-09,1.176,1.215,1.152,1.195,137109784.2,163081276.5901
2022-02-10,1.194,1.225,1.143,1.15,183604520.1,217359334.4566
2022-02-11,1.15,1.164,1.068,1.079,131818725.2,149139853.8464
2022-02-12,1.079,1.092,1.029,1.059,149173437.2,158161972.9925
2022-02-13,1.058,1.076,1.032,1.042,99247994.0,104644114.8535
2022-02-14,1.043,1.055,1.018,1.049,138982742.3,144076429.1332
2022-02-15,1.05,1.115,1.049,1.107,153934616.3,167359595.1925
2022-02-16,1.108,1.112,1.066,1.082,100925929.7,109865510.988
